target,include,include_display,resolved,occurrences,including_files,including_file_count,recursive_include_count,transitive_loc,total_cost
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawnavigationdatainterface.hpp,simradrawnavigationdatainterface.hpp,True,5,subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatainterfaces/c_simradrawnavigationdatainterface.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatainterfaces/c_simradrawnavigationdatainterfaceperfile.cpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawenvironmentdatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawenvironmentdatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/simradrawfilehandler.hpp,5,111,11933,59665
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatacontainers/kongsbergallpingcontainer.hpp,../filedatacontainers/kongsbergallpingcontainer.hpp,True,2,subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatacontainers/c_kongsbergallpingcontainer.cpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallpingdatainterfaceperfile.hpp,2,130,26268,52536
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/simradrawfilehandler.hpp,../../themachinethatgoesping/echosounders/simradraw/simradrawfilehandler.hpp,True,2,subprojects/echosounders/src/nanomodule/py_simradraw/c_file_test_functions.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/c_simradrawfilehandler.cpp,2,195,25396,50792
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatatypes/kongsbergallpingwatercolumn.hpp,kongsbergallpingwatercolumn.hpp,True,2,subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatatypes/c_kongsbergallpingwatercolumn.cpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatatypes/kongsbergallping.hpp,2,122,25200,50400
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatatypes/kongsbergallpingbottom.hpp,kongsbergallpingbottom.hpp,True,2,subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatatypes/c_kongsbergallpingbottom.cpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatatypes/kongsbergallping.hpp,2,122,24965,49930
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datainterfaces/i_filedatainterface.hpp,datainterfaces/i_filedatainterface.hpp,True,22,subprojects/echosounders/src/nanomodule/py_filetemplates/py_datainterfaces/i_filedatainterface.hpp|subprojects/echosounders/src/nanomodule/py_filetemplates/py_datainterfaces/i_filedatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datainterfaces/i_annotationdatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datainterfaces/i_annotationdatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datainterfaces/i_configurationdatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datainterfaces/i_configurationdatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datainterfaces/i_environmentdatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datainterfaces/i_environmentdatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datainterfaces/i_filedatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datainterfaces/i_navigationdatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datainterfaces/i_navigationdatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datainterfaces/i_pingdatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datainterfaces/i_pingdatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/i_inputfilehandler.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergalldatagramdatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergalldatagramdatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallotherfiledatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallotherfiledatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawdatagramdatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawdatagramdatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawotherfiledatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawotherfiledatainterfaceperfile.hpp,22,11,2232,49104
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatatypes/_sub/watercolumninformation.hpp,watercolumninformation.hpp,True,3,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatatypes/_sub/_sysinfos.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatatypes/_sub/systeminformation.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatatypes/kongsbergallpingfiledata.hpp,3,77,15802,47406
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datatypes/i_ping.hpp,../../../themachinethatgoesping/echosounders/filetemplates/datatypes/i_ping.hpp,True,7,subprojects/echosounders/src/nanomodule/py_filetemplates/py_datatypes/c_i_ping.cpp|subprojects/echosounders/src/nanomodule/py_filetemplates/py_datatypes/i_ping.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatatypes/kongsbergallping.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatatypes/kongsbergallpingfiledata.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/pingtools/pingsampleselector.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatatypes/simradrawping.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatatypes/simradrawpingfiledata.hpp,7,22,5603,39221
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatacontainers/simradrawfiledatacontainers.hpp,../filedatacontainers/simradrawfiledatacontainers.hpp,True,2,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawpingdatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/simradrawfilehandler.hpp,2,132,17834,35668
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/kongsbergallfilehandler.hpp,../../themachinethatgoesping/echosounders/kongsbergall/kongsbergallfilehandler.hpp,True,1,subprojects/echosounders/src/nanomodule/py_kongsbergall/c_kongsbergallfilehandler.cpp,1,195,34723,34723
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatatypes/simradrawpingwatercolumn.hpp,simradrawpingwatercolumn.hpp,True,2,subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatatypes/c_simradrawpingwatercolumn.cpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatatypes/simradrawping.hpp,2,124,16805,33610
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatatypes/simradrawpingbottom.hpp,simradrawpingbottom.hpp,True,2,subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatatypes/c_simradrawpingbottom.cpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatatypes/simradrawping.hpp,2,124,16683,33366
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatatypes/simradrawpingfiledata.hpp,simradrawpingfiledata.hpp,True,2,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatatypes/simradrawping.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatatypes/simradrawpingcommon.hpp,2,120,16313,32626
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallpingdatainterface.hpp,filedatainterfaces/kongsbergallpingdatainterface.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/kongsbergallfilehandler.hpp,1,173,32428,32428
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallpingdatainterfaceperfile.hpp,kongsbergallpingdatainterfaceperfile.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallpingdatainterface.hpp,1,171,32315,32315
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawdatagraminterface.hpp,simradrawdatagraminterface.hpp,True,17,subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatainterfaces/c_simradrawdatagraminterface.cpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawannotationdatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawannotationdatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawconfigurationdatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawconfigurationdatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawdatagramdatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawdatagramdatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawenvironmentdatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawenvironmentdatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawnavigationdatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawnavigationdatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawotherfiledatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawotherfiledatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawpingdatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawpingdatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatatypes/simradrawpingfiledata.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/simradrawfilehandler.hpp,17,11,1805,30685
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergalldatagraminterface.hpp,kongsbergalldatagraminterface.hpp,True,16,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallannotationdatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallannotationdatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallconfigurationdatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallconfigurationdatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergalldatagramdatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergalldatagramdatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallenvironmentdatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallenvironmentdatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallnavigationdatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallnavigationdatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallotherfiledatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallotherfiledatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallpingdatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallpingdatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatatypes/kongsbergallpingfiledata.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/kongsbergallfilehandler.hpp,16,11,1897,30352
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawannotationdatainterface.hpp,filedatainterfaces/simradrawannotationdatainterface.hpp,True,3,subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatainterfaces/c_simradrawannotationdatainterface.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatainterfaces/c_simradrawannotationdatainterfaceperfile.cpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/simradrawfilehandler.hpp,3,99,9851,29553
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawdatagramdatainterface.hpp,filedatainterfaces/simradrawdatagramdatainterface.hpp,True,3,subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatainterfaces/c_simradrawdatagramdatainterface.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatainterfaces/c_simradrawdatagramdatainterfaceperfile.cpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/simradrawfilehandler.hpp,3,95,9630,28890
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawotherfiledatainterface.hpp,filedatainterfaces/simradrawotherfiledatainterface.hpp,True,3,subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatainterfaces/c_simradrawotherfiledatainterface.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatainterfaces/c_simradrawotherfiledatainterfaceperfile.cpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/simradrawfilehandler.hpp,3,95,9629,28887
